"NSFTV.ID","Exp","Rep","DayOfImaging","PSA"
"NSFTV_622","E3","1",3,19335
"NSFTV_622","E3","1",4,21314
"NSFTV_622","E3","1",5,25305
"NSFTV_622","E3","1",6,32856
"NSFTV_622","E3","1",7,39777
"NSFTV_622","E3","1",8,44421
"NSFTV_622","E3","1",9,53664
"NSFTV_622","E3","1",10,77098
"NSFTV_622","E3","1",11,83557
"NSFTV_622","E3","1",12,96570
"NSFTV_622","E3","1",13,123975
"NSFTV_622","E3","1",14,155846
"NSFTV_622","E3","1",15,170271
"NSFTV_622","E3","1",16,198436
"NSFTV_622","E3","1",17,241910
"NSFTV_622","E3","1",18,289854
"NSFTV_622","E3","1",19,326388
"NSFTV_622","E3","1",20,368228
"NSFTV_622","E3","2",1,NA
"NSFTV_622","E3","2",2,NA
"NSFTV_622","E3","2",3,NA
"NSFTV_622","E3","2",4,NA
"NSFTV_622","E3","2",5,NA
"NSFTV_622","E3","2",6,NA
"NSFTV_622","E3","2",7,NA
"NSFTV_622","E3","2",8,NA
"NSFTV_622","E3","2",9,NA
"NSFTV_622","E3","2",10,NA
"NSFTV_622","E3","2",11,NA
"NSFTV_622","E3","2",12,NA
"NSFTV_622","E3","2",13,NA
"NSFTV_622","E3","2",14,NA
"NSFTV_622","E3","2",15,NA
"NSFTV_622","E3","2",16,NA
"NSFTV_622","E3","2",17,NA
"NSFTV_622","E3","2",18,NA
"NSFTV_622","E3","2",19,NA
"NSFTV_622","E3","2",20,NA
"NSFTV_623","E1","1",1,14113
"NSFTV_623","E1","1",2,16259
"NSFTV_623","E1","1",3,22191
"NSFTV_623","E1","1",4,29473
"NSFTV_623","E1","1",5,36644
"NSFTV_623","E1","1",6,44454
"NSFTV_623","E1","1",7,61180
"NSFTV_623","E1","1",8,80273
"NSFTV_623","E1","1",9,99018
"NSFTV_623","E1","1",10,119275
"NSFTV_623","E1","1",11,147478
"NSFTV_623","E1","1",12,182449
"NSFTV_623","E1","1",13,214288
"NSFTV_623","E1","1",14,248590
"NSFTV_623","E1","1",15,299276
"NSFTV_623","E1","1",16,340796
"NSFTV_623","E1","1",17,388771
"NSFTV_623","E1","1",18,468910
"NSFTV_623","E1","1",19,525471
"NSFTV_623","E1","1",20,584526
"NSFTV_623","E1","2",1,NA
"NSFTV_623","E1","2",2,NA
"NSFTV_623","E1","2",3,NA
"NSFTV_623","E1","2",4,NA
"NSFTV_623","E1","2",5,NA
"NSFTV_623","E1","2",6,NA
"NSFTV_623","E1","2",7,NA
"NSFTV_623","E1","2",8,NA
"NSFTV_623","E1","2",9,NA
"NSFTV_623","E1","2",10,NA
"NSFTV_623","E1","2",11,NA
"NSFTV_623","E1","2",12,NA
"NSFTV_623","E1","2",13,NA
"NSFTV_623","E1","2",14,NA
"NSFTV_623","E1","2",15,NA
"NSFTV_623","E1","2",16,NA
"NSFTV_623","E1","2",17,NA
"NSFTV_623","E1","2",18,NA
"NSFTV_623","E1","2",19,NA
"NSFTV_623","E1","2",20,NA
"NSFTV_623","E2","1",1,16748
"NSFTV_623","E2","1",2,19589
"NSFTV_623","E2","1",3,21873
"NSFTV_623","E2","1",4,29568
"NSFTV_623","E2","1",5,35878
"NSFTV_623","E2","1",6,45796
"NSFTV_623","E2","1",7,61065
"NSFTV_623","E2","1",8,73866
"NSFTV_623","E2","1",9,82620
"NSFTV_623","E2","1",10,97388
"NSFTV_623","E2","1",11,116241
"NSFTV_623","E2","1",12,132082
"NSFTV_623","E2","1",13,158419
"NSFTV_623","E2","1",14,194890
"NSFTV_623","E2","1",15,225325
"NSFTV_623","E2","1",16,246433
"NSFTV_623","E2","1",17,300365
"NSFTV_623","E2","1",18,362858
"NSFTV_623","E2","1",19,390206
"NSFTV_623","E2","1",20,452226
"NSFTV_623","E2","2",1,NA
"NSFTV_623","E2","2",2,NA
"NSFTV_623","E2","2",3,NA
"NSFTV_623","E2","2",4,NA
"NSFTV_623","E2","2",5,NA
"NSFTV_623","E2","2",6,NA
"NSFTV_623","E2","2",7,NA
"NSFTV_623","E2","2",8,NA
"NSFTV_623","E2","2",9,NA
"NSFTV_623","E2","2",10,NA
"NSFTV_623","E2","2",11,NA
"NSFTV_623","E2","2",12,NA
"NSFTV_623","E2","2",13,NA
"NSFTV_623","E2","2",14,NA
"NSFTV_623","E2","2",15,NA
"NSFTV_623","E2","2",16,NA
"NSFTV_623","E2","2",17,NA
"NSFTV_623","E2","2",18,NA
"NSFTV_623","E2","2",19,NA
"NSFTV_623","E2","2",20,NA
"NSFTV_623","E3","1",1,16244
"NSFTV_623","E3","1",2,18988
"NSFTV_623","E3","1",3,24863
"NSFTV_623","E3","1",4,31856
"NSFTV_623","E3","1",5,35186
"NSFTV_623","E3","1",6,47827
"NSFTV_623","E3","1",7,66871
"NSFTV_623","E3","1",8,82194
"NSFTV_623","E3","1",9,97898
"NSFTV_623","E3","1",10,119457
"NSFTV_623","E3","1",11,141823
"NSFTV_623","E3","1",12,179951
"NSFTV_623","E3","1",13,209900
"NSFTV_623","E3","1",14,246747
"NSFTV_623","E3","1",15,288685
"NSFTV_623","E3","1",16,343231
"NSFTV_623","E3","1",17,403663
"NSFTV_623","E3","1",18,461414
"NSFTV_623","E3","1",19,540362
"NSFTV_623","E3","1",20,624652
"NSFTV_623","E3","2",1,NA
"NSFTV_623","E3","2",2,NA
"NSFTV_623","E3","2",3,NA
"NSFTV_623","E3","2",4,NA
"NSFTV_623","E3","2",5,NA
"NSFTV_623","E3","2",6,NA
"NSFTV_623","E3","2",7,NA
"NSFTV_623","E3","2",8,NA
"NSFTV_623","E3","2",9,NA
"NSFTV_623","E3","2",10,NA
"NSFTV_623","E3","2",11,NA
"NSFTV_623","E3","2",12,NA
"NSFTV_623","E3","2",13,NA
"NSFTV_623","E3","2",14,NA
"NSFTV_623","E3","2",15,NA
"NSFTV_623","E3","2",16,NA
"NSFTV_623","E3","2",17,NA
"NSFTV_623","E3","2",18,NA
"NSFTV_623","E3","2",19,NA
"NSFTV_623","E3","2",20,NA
"NSFTV_624","E1","1",1,8941
"NSFTV_624","E1","1",2,10447
"NSFTV_624","E1","1",3,11468
"NSFTV_624","E1","1",4,14587
"NSFTV_624","E1","1",5,18327
"NSFTV_624","E1","1",6,22662
"NSFTV_624","E1","1",7,26917
"NSFTV_624","E1","1",8,36276
"NSFTV_624","E1","1",9,46135
"NSFTV_624","E1","1",10,54495
"NSFTV_624","E1","1",11,62382
"NSFTV_624","E1","1",12,73666
"NSFTV_624","E1","1",13,89430
"NSFTV_624","E1","1",14,99405
"NSFTV_624","E1","1",15,115218
"NSFTV_624","E1","1",16,127445
"NSFTV_624","E1","1",17,146120
"NSFTV_624","E1","1",18,178543
"NSFTV_624","E1","1",19,200280
"NSFTV_624","E1","1",20,218209
"NSFTV_624","E1","2",1,NA
"NSFTV_624","E1","2",2,NA
"NSFTV_624","E1","2",3,NA
"NSFTV_624","E1","2",4,NA
"NSFTV_624","E1","2",5,NA
"NSFTV_624","E1","2",6,NA
"NSFTV_624","E1","2",7,NA
"NSFTV_624","E1","2",8,NA
"NSFTV_624","E1","2",9,NA
"NSFTV_624","E1","2",10,NA
"NSFTV_624","E1","2",11,NA
"NSFTV_624","E1","2",12,NA
"NSFTV_624","E1","2",13,NA
"NSFTV_624","E1","2",14,NA
"NSFTV_624","E1","2",15,NA
"NSFTV_624","E1","2",16,NA
"NSFTV_624","E1","2",17,NA
"NSFTV_624","E1","2",18,NA
"NSFTV_624","E1","2",19,NA
"NSFTV_624","E1","2",20,NA
"NSFTV_624","E2","1",1,9413
"NSFTV_624","E2","1",2,13587
"NSFTV_624","E2","1",3,14477
"NSFTV_624","E2","1",4,15503
"NSFTV_624","E2","1",5,16079
"NSFTV_624","E2","1",6,19474
"NSFTV_624","E2","1",7,23105
"NSFTV_624","E2","1",8,27564
"NSFTV_624","E2","1",9,32630
"NSFTV_624","E2","1",10,38178
"NSFTV_624","E2","1",11,44940
"NSFTV_624","E2","1",12,51239
"NSFTV_624","E2","1",13,60564
"NSFTV_624","E2","1",14,73062
"NSFTV_624","E2","1",15,82097
"NSFTV_624","E2","1",16,90945
"NSFTV_624","E2","1",17,104592
"NSFTV_624","E2","1",18,131960
"NSFTV_624","E2","1",19,142874
"NSFTV_624","E2","1",20,145928
"NSFTV_624","E2","2",1,NA
"NSFTV_624","E2","2",2,NA
"NSFTV_624","E2","2",3,NA
"NSFTV_624","E2","2",4,NA
"NSFTV_624","E2","2",5,NA
"NSFTV_624","E2","2",6,NA
"NSFTV_624","E2","2",7,NA
"NSFTV_624","E2","2",8,NA
"NSFTV_624","E2","2",9,NA
"NSFTV_624","E2","2",10,NA
"NSFTV_624","E2","2",11,NA
"NSFTV_624","E2","2",12,NA
"NSFTV_624","E2","2",13,NA
"NSFTV_624","E2","2",14,NA
"NSFTV_624","E2","2",15,NA
"NSFTV_624","E2","2",16,NA
"NSFTV_624","E2","2",17,NA
"NSFTV_624","E2","2",18,NA
"NSFTV_624","E2","2",19,NA
"NSFTV_624","E2","2",20,NA
"NSFTV_624","E3","1",1,11365
"NSFTV_624","E3","1",2,13494
"NSFTV_624","E3","1",3,15214
"NSFTV_624","E3","1",4,18425
"NSFTV_624","E3","1",5,25875
"NSFTV_624","E3","1",6,30320
"NSFTV_624","E3","1",7,35347
"NSFTV_624","E3","1",8,45529
"NSFTV_624","E3","1",9,58025
"NSFTV_624","E3","1",10,69502
"NSFTV_624","E3","1",11,80036
"NSFTV_624","E3","1",12,98618
"NSFTV_624","E3","1",13,112486
"NSFTV_624","E3","1",14,132352
"NSFTV_624","E3","1",15,155003
"NSFTV_624","E3","1",16,190113
"NSFTV_624","E3","1",17,214753
"NSFTV_624","E3","1",18,256997
"NSFTV_624","E3","1",19,302320
"NSFTV_624","E3","1",20,363690
"NSFTV_624","E3","2",1,10265
"NSFTV_624","E3","2",2,12721
"NSFTV_624","E3","2",3,16717
"NSFTV_624","E3","2",4,18694
"NSFTV_624","E3","2",5,21284
"NSFTV_624","E3","2",6,25317
"NSFTV_624","E3","2",7,28991
"NSFTV_624","E3","2",8,33999
"NSFTV_624","E3","2",9,39935
"NSFTV_624","E3","2",10,48578
"NSFTV_624","E3","2",11,58055
"NSFTV_624","E3","2",12,64846
"NSFTV_624","E3","2",13,78707
"NSFTV_624","E3","2",14,94502
"NSFTV_624","E3","2",15,108005
"NSFTV_624","E3","2",16,122948
"NSFTV_624","E3","2",17,144393
"NSFTV_624","E3","2",18,169927
"NSFTV_624","E3","2",19,201522
"NSFTV_624","E3","2",20,226001
"NSFTV_625","E1","1",1,11039
"NSFTV_625","E1","1",2,13409
"NSFTV_625","E1","1",3,16670
"NSFTV_625","E1","1",4,20908
"NSFTV_625","E1","1",5,26584
"NSFTV_625","E1","1",6,32896
"NSFTV_625","E1","1",7,39648
"NSFTV_625","E1","1",8,51176
"NSFTV_625","E1","1",9,63971
"NSFTV_625","E1","1",10,74137
"NSFTV_625","E1","1",11,90120
"NSFTV_625","E1","1",12,105879
"NSFTV_625","E1","1",13,133391
"NSFTV_625","E1","1",14,151221
"NSFTV_625","E1","1",15,171330
"NSFTV_625","E1","1",16,193892
"NSFTV_625","E1","1",17,232204
"NSFTV_625","E1","1",18,283934
"NSFTV_625","E1","1",19,322916
"NSFTV_625","E1","1",20,352985
"NSFTV_625","E1","2",1,NA
"NSFTV_625","E1","2",2,NA
"NSFTV_625","E1","2",3,NA
"NSFTV_625","E1","2",4,NA
"NSFTV_625","E1","2",5,NA
"NSFTV_625","E1","2",6,NA
"NSFTV_625","E1","2",7,NA
"NSFTV_625","E1","2",8,NA
"NSFTV_625","E1","2",9,NA
"NSFTV_625","E1","2",10,NA
"NSFTV_625","E1","2",11,NA
"NSFTV_625","E1","2",12,NA
"NSFTV_625","E1","2",13,NA
"NSFTV_625","E1","2",14,NA
"NSFTV_625","E1","2",15,NA
"NSFTV_625","E1","2",16,NA
"NSFTV_625","E1","2",17,NA
"NSFTV_625","E1","2",18,NA
"NSFTV_625","E1","2",19,NA
"NSFTV_625","E1","2",20,NA
"NSFTV_625","E2","1",1,12130
"NSFTV_625","E2","1",2,15953
"NSFTV_625","E2","1",3,19175
"NSFTV_625","E2","1",4,21992
"NSFTV_625","E2","1",5,27678
"NSFTV_625","E2","1",6,30790
"NSFTV_625","E2","1",7,36175
"NSFTV_625","E2","1",8,42706
"NSFTV_625","E2","1",9,47846
"NSFTV_625","E2","1",10,57826
"NSFTV_625","E2","1",11,67611
"NSFTV_625","E2","1",12,76428
"NSFTV_625","E2","1",13,84460
"NSFTV_625","E2","1",14,95681
"NSFTV_625","E2","1",15,111904
"NSFTV_625","E2","1",16,132327
"NSFTV_625","E2","1",17,151376
"NSFTV_625","E2","1",18,179131
"NSFTV_625","E2","1",19,204875
"NSFTV_625","E2","1",20,228202
"NSFTV_625","E2","2",1,NA
"NSFTV_625","E2","2",2,NA
"NSFTV_625","E2","2",3,NA
"NSFTV_625","E2","2",4,NA
"NSFTV_625","E2","2",5,NA
"NSFTV_625","E2","2",6,NA
"NSFTV_625","E2","2",7,NA
"NSFTV_625","E2","2",8,NA
"NSFTV_625","E2","2",9,NA
"NSFTV_625","E2","2",10,NA
"NSFTV_625","E2","2",11,NA
"NSFTV_625","E2","2",12,NA
"NSFTV_625","E2","2",13,NA
"NSFTV_625","E2","2",14,NA
"NSFTV_625","E2","2",15,NA
"NSFTV_625","E2","2",16,NA
"NSFTV_625","E2","2",17,NA
"NSFTV_625","E2","2",18,NA
"NSFTV_625","E2","2",19,NA
"NSFTV_625","E2","2",20,NA
"NSFTV_625","E3","1",1,9938
"NSFTV_625","E3","1",2,12720
"NSFTV_625","E3","1",3,16759
"NSFTV_625","E3","1",4,20305
"NSFTV_625","E3","1",5,24021
"NSFTV_625","E3","1",6,28724
"NSFTV_625","E3","1",7,37594
"NSFTV_625","E3","1",8,44575
"NSFTV_625","E3","1",9,55217
"NSFTV_625","E3","1",10,70060
"NSFTV_625","E3","1",11,75170
"NSFTV_625","E3","1",12,85495
"NSFTV_625","E3","1",13,112290
"NSFTV_625","E3","1",14,148448
"NSFTV_625","E3","1",15,172038
"NSFTV_625","E3","1",16,198040
"NSFTV_625","E3","1",17,248437
"NSFTV_625","E3","1",18,289384
"NSFTV_625","E3","1",19,337846
"NSFTV_625","E3","1",20,401630
"NSFTV_625","E3","2",1,NA
"NSFTV_625","E3","2",2,NA
"NSFTV_625","E3","2",3,NA
"NSFTV_625","E3","2",4,NA
"NSFTV_625","E3","2",5,NA
"NSFTV_625","E3","2",6,NA
"NSFTV_625","E3","2",7,NA
"NSFTV_625","E3","2",8,NA
"NSFTV_625","E3","2",9,NA
"NSFTV_625","E3","2",10,NA
"NSFTV_625","E3","2",11,NA
"NSFTV_625","E3","2",12,NA
"NSFTV_625","E3","2",13,NA
"NSFTV_625","E3","2",14,NA
"NSFTV_625","E3","2",15,NA
"NSFTV_625","E3","2",16,NA
"NSFTV_625","E3","2",17,NA
"NSFTV_625","E3","2",18,NA
"NSFTV_625","E3","2",19,NA
"NSFTV_625","E3","2",20,NA
"NSFTV_626","E1","1",1,10476
"NSFTV_626","E1","1",2,13237
"NSFTV_626","E1","1",3,16614
"NSFTV_626","E1","1",4,20231
"NSFTV_626","E1","1",5,27300
"NSFTV_626","E1","1",6,34690
"NSFTV_626","E1","1",7,43520
"NSFTV_626","E1","1",8,62115
"NSFTV_626","E1","1",9,75628
"NSFTV_626","E1","1",10,95495
"NSFTV_626","E1","1",11,108964
"NSFTV_626","E1","1",12,129015
"NSFTV_626","E1","1",13,155778
"NSFTV_626","E1","1",14,184344
"NSFTV_626","E1","1",15,224633
"NSFTV_626","E1","1",16,257279
"NSFTV_626","E1","1",17,312726
"NSFTV_626","E1","1",18,377156
"NSFTV_626","E1","1",19,440017
"NSFTV_626","E1","1",20,493873
"NSFTV_626","E1","2",1,NA
"NSFTV_626","E1","2",2,NA
"NSFTV_626","E1","2",3,NA
"NSFTV_626","E1","2",4,NA
"NSFTV_626","E1","2",5,NA
"NSFTV_626","E1","2",6,NA
"NSFTV_626","E1","2",7,NA
"NSFTV_626","E1","2",8,NA
"NSFTV_626","E1","2",9,NA
"NSFTV_626","E1","2",10,NA
"NSFTV_626","E1","2",11,NA
"NSFTV_626","E1","2",12,NA
"NSFTV_626","E1","2",13,NA
"NSFTV_626","E1","2",14,NA
"NSFTV_626","E1","2",15,NA
"NSFTV_626","E1","2",16,NA
"NSFTV_626","E1","2",17,NA
"NSFTV_626","E1","2",18,NA
"NSFTV_626","E1","2",19,NA
"NSFTV_626","E1","2",20,NA
"NSFTV_626","E2","1",1,16871
"NSFTV_626","E2","1",2,19248
"NSFTV_626","E2","1",3,24324
"NSFTV_626","E2","1",4,31868
"NSFTV_626","E2","1",5,36475
"NSFTV_626","E2","1",6,47629
"NSFTV_626","E2","1",7,58853
"NSFTV_626","E2","1",8,69534
"NSFTV_626","E2","1",9,82379
"NSFTV_626","E2","1",10,98260
"NSFTV_626","E2","1",11,113671
"NSFTV_626","E2","1",12,136200
"NSFTV_626","E2","1",13,155906
"NSFTV_626","E2","1",14,187990
"NSFTV_626","E2","1",15,210546
"NSFTV_626","E2","1",16,231935
"NSFTV_626","E2","1",17,257308
"NSFTV_626","E2","1",18,303840
"NSFTV_626","E2","1",19,363486
"NSFTV_626","E2","1",20,406701
"NSFTV_626","E2","2",1,NA
"NSFTV_626","E2","2",2,NA
"NSFTV_626","E2","2",3,NA
"NSFTV_626","E2","2",4,NA
"NSFTV_626","E2","2",5,NA
"NSFTV_626","E2","2",6,NA
"NSFTV_626","E2","2",7,NA
"NSFTV_626","E2","2",8,NA
"NSFTV_626","E2","2",9,NA
"NSFTV_626","E2","2",10,NA
"NSFTV_626","E2","2",11,NA
"NSFTV_626","E2","2",12,NA
"NSFTV_626","E2","2",13,NA
"NSFTV_626","E2","2",14,NA
"NSFTV_626","E2","2",15,NA
"NSFTV_626","E2","2",16,NA
"NSFTV_626","E2","2",17,NA
"NSFTV_626","E2","2",18,NA
"NSFTV_626","E2","2",19,NA
"NSFTV_626","E2","2",20,NA
"NSFTV_626","E3","1",1,17309
"NSFTV_626","E3","1",2,20212
"NSFTV_626","E3","1",3,23287
"NSFTV_626","E3","1",4,29660
"NSFTV_626","E3","1",5,34321
"NSFTV_626","E3","1",6,43277
"NSFTV_626","E3","1",7,55656
"NSFTV_626","E3","1",8,66490
"NSFTV_626","E3","1",9,79905
"NSFTV_626","E3","1",10,98718
"NSFTV_626","E3","1",11,112415
"NSFTV_626","E3","1",12,132847
"NSFTV_626","E3","1",13,160685
"NSFTV_626","E3","1",14,183142
"NSFTV_626","E3","1",15,216900
"NSFTV_626","E3","1",16,248164
"NSFTV_626","E3","1",17,304767
"NSFTV_626","E3","1",18,363005
"NSFTV_626","E3","1",19,434290
"NSFTV_626","E3","1",20,508655
"NSFTV_626","E3","2",1,14973
"NSFTV_626","E3","2",2,16657
"NSFTV_626","E3","2",3,22540
"NSFTV_626","E3","2",4,25638
"NSFTV_626","E3","2",5,30706
"NSFTV_626","E3","2",6,37021
"NSFTV_626","E3","2",7,46233
"NSFTV_626","E3","2",8,56158
"NSFTV_626","E3","2",9,71898
"NSFTV_626","E3","2",10,91328
"NSFTV_626","E3","2",11,118366
"NSFTV_626","E3","2",12,135541
"NSFTV_626","E3","2",13,162996
"NSFTV_626","E3","2",14,186819
"NSFTV_626","E3","2",15,230502
"NSFTV_626","E3","2",16,272589
"NSFTV_626","E3","2",17,321143
"NSFTV_626","E3","2",18,377515
"NSFTV_626","E3","2",19,447615
"NSFTV_626","E3","2",20,519267
"NSFTV_627","E1","1",1,19693
"NSFTV_627","E1","1",2,24249
"NSFTV_627","E1","1",3,30637
"NSFTV_627","E1","1",4,36050
"NSFTV_627","E1","1",5,46588
"NSFTV_627","E1","1",6,60020
"NSFTV_627","E1","1",7,72999
"NSFTV_627","E1","1",8,90076
"NSFTV_627","E1","1",9,103145
"NSFTV_627","E1","1",10,122186
"NSFTV_627","E1","1",11,146810
"NSFTV_627","E1","1",12,169323
"NSFTV_627","E1","1",13,186954
"NSFTV_627","E1","1",14,222958
"NSFTV_627","E1","1",15,258670
"NSFTV_627","E1","1",16,290407
"NSFTV_627","E1","1",17,331722
"NSFTV_627","E1","1",18,371630
"NSFTV_627","E1","1",19,412311
"NSFTV_627","E1","1",20,477572
"NSFTV_627","E1","2",1,NA
"NSFTV_627","E1","2",2,NA
"NSFTV_627","E1","2",3,NA
"NSFTV_627","E1","2",4,NA
"NSFTV_627","E1","2",5,NA
"NSFTV_627","E1","2",6,NA
"NSFTV_627","E1","2",7,NA
"NSFTV_627","E1","2",8,NA
"NSFTV_627","E1","2",9,NA
"NSFTV_627","E1","2",10,NA
"NSFTV_627","E1","2",11,NA
"NSFTV_627","E1","2",12,NA
"NSFTV_627","E1","2",13,NA
"NSFTV_627","E1","2",14,NA
"NSFTV_627","E1","2",15,NA
"NSFTV_627","E1","2",16,NA
"NSFTV_627","E1","2",17,NA
"NSFTV_627","E1","2",18,NA
"NSFTV_627","E1","2",19,NA
"NSFTV_627","E1","2",20,NA
"NSFTV_627","E2","1",1,14350
"NSFTV_627","E2","1",2,17674
"NSFTV_627","E2","1",3,21705
"NSFTV_627","E2","1",4,24656
"NSFTV_627","E2","1",5,29053
"NSFTV_627","E2","1",6,34727
"NSFTV_627","E2","1",7,45150
"NSFTV_627","E2","1",8,52847
"NSFTV_627","E2","1",9,57315
"NSFTV_627","E2","1",10,61283
"NSFTV_627","E2","1",11,75018
"NSFTV_627","E2","1",12,84047
"NSFTV_627","E2","1",13,96892
"NSFTV_627","E2","1",14,102853
"NSFTV_627","E2","1",15,121220
"NSFTV_627","E2","1",16,132006
"NSFTV_627","E2","1",17,151580
"NSFTV_627","E2","1",18,165959
"NSFTV_627","E2","1",19,192568
"NSFTV_627","E2","1",20,211409
"NSFTV_627","E2","2",1,NA
"NSFTV_627","E2","2",2,NA
"NSFTV_627","E2","2",3,NA
"NSFTV_627","E2","2",4,NA
"NSFTV_627","E2","2",5,NA
"NSFTV_627","E2","2",6,NA
"NSFTV_627","E2","2",7,NA
"NSFTV_627","E2","2",8,NA
"NSFTV_627","E2","2",9,NA
"NSFTV_627","E2","2",10,NA
"NSFTV_627","E2","2",11,NA
"NSFTV_627","E2","2",12,NA
"NSFTV_627","E2","2",13,NA
"NSFTV_627","E2","2",14,NA
"NSFTV_627","E2","2",15,NA
"NSFTV_627","E2","2",16,NA
"NSFTV_627","E2","2",17,NA
"NSFTV_627","E2","2",18,NA
"NSFTV_627","E2","2",19,NA
"NSFTV_627","E2","2",20,NA
"NSFTV_627","E3","1",1,13361
"NSFTV_627","E3","1",2,14404
"NSFTV_627","E3","1",3,16397
"NSFTV_627","E3","1",4,19119
"NSFTV_627","E3","1",5,22906
"NSFTV_627","E3","1",6,27420
"NSFTV_627","E3","1",7,32375
"NSFTV_627","E3","1",8,43752
"NSFTV_627","E3","1",9,54925
"NSFTV_627","E3","1",10,65919
"NSFTV_627","E3","1",11,79141
"NSFTV_627","E3","1",12,97429
"NSFTV_627","E3","1",13,122537
"NSFTV_627","E3","1",14,137392
"NSFTV_627","E3","1",15,154370
"NSFTV_627","E3","1",16,191229
"NSFTV_627","E3","1",17,214480
"NSFTV_627","E3","1",18,251885
"NSFTV_627","E3","1",19,285764
"NSFTV_627","E3","1",20,338373
"NSFTV_627","E3","2",1,14425
"NSFTV_627","E3","2",2,16245
"NSFTV_627","E3","2",3,18709
"NSFTV_627","E3","2",4,26247
"NSFTV_627","E3","2",5,30196
"NSFTV_627","E3","2",6,34277
"NSFTV_627","E3","2",7,45075
"NSFTV_627","E3","2",8,62738
"NSFTV_627","E3","2",9,77544
"NSFTV_627","E3","2",10,90937
"NSFTV_627","E3","2",11,111426
"NSFTV_627","E3","2",12,136559
"NSFTV_627","E3","2",13,150528
"NSFTV_627","E3","2",14,172825
"NSFTV_627","E3","2",15,208116
"NSFTV_627","E3","2",16,246294
"NSFTV_627","E3","2",17,279893
"NSFTV_627","E3","2",18,340408
"NSFTV_627","E3","2",19,396028
"NSFTV_627","E3","2",20,442034
"NSFTV_629","E1","1",1,21781
"NSFTV_629","E1","1",2,26730
"NSFTV_629","E1","1",3,30440
"NSFTV_629","E1","1",4,38313
"NSFTV_629","E1","1",5,50014
"NSFTV_629","E1","1",6,61369
"NSFTV_629","E1","1",7,74430
"NSFTV_629","E1","1",8,85468
"NSFTV_629","E1","1",9,100845
"NSFTV_629","E1","1",10,124502
"NSFTV_629","E1","1",11,138340
"NSFTV_629","E1","1",12,154910
"NSFTV_629","E1","1",13,172225
"NSFTV_629","E1","1",14,202767
"NSFTV_629","E1","1",15,242820
"NSFTV_629","E1","1",16,259854
"NSFTV_629","E1","1",17,289047
"NSFTV_629","E1","1",18,312323
"NSFTV_629","E1","1",19,339873
"NSFTV_629","E1","1",20,385441
"NSFTV_629","E1","2",1,NA
"NSFTV_629","E1","2",2,NA
"NSFTV_629","E1","2",3,NA
"NSFTV_629","E1","2",4,NA
"NSFTV_629","E1","2",5,NA
"NSFTV_629","E1","2",6,NA
"NSFTV_629","E1","2",7,NA
"NSFTV_629","E1","2",8,NA
"NSFTV_629","E1","2",9,NA
"NSFTV_629","E1","2",10,NA
"NSFTV_629","E1","2",11,NA
"NSFTV_629","E1","2",12,NA
"NSFTV_629","E1","2",13,NA
"NSFTV_629","E1","2",14,NA
"NSFTV_629","E1","2",15,NA
"NSFTV_629","E1","2",16,NA
"NSFTV_629","E1","2",17,NA
"NSFTV_629","E1","2",18,NA
"NSFTV_629","E1","2",19,NA
"NSFTV_629","E1","2",20,NA
"NSFTV_629","E2","1",1,19651
"NSFTV_629","E2","1",2,21145
"NSFTV_629","E2","1",3,24940
"NSFTV_629","E2","1",4,31588
"NSFTV_629","E2","1",5,33750
"NSFTV_629","E2","1",6,42510
"NSFTV_629","E2","1",7,50431
"NSFTV_629","E2","1",8,55660
"NSFTV_629","E2","1",9,60145
"NSFTV_629","E2","1",10,74006
"NSFTV_629","E2","1",11,85378
"NSFTV_629","E2","1",12,90832
"NSFTV_629","E2","1",13,100526
"NSFTV_629","E2","1",14,105413
"NSFTV_629","E2","1",15,119762
"NSFTV_629","E2","1",16,136399
"NSFTV_629","E2","1",17,154908
"NSFTV_629","E2","1",18,172428
"NSFTV_629","E2","1",19,184647
"NSFTV_629","E2","1",20,200816
"NSFTV_629","E2","2",1,NA
"NSFTV_629","E2","2",2,NA
"NSFTV_629","E2","2",3,NA
"NSFTV_629","E2","2",4,NA
"NSFTV_629","E2","2",5,NA
"NSFTV_629","E2","2",6,NA
"NSFTV_629","E2","2",7,NA
"NSFTV_629","E2","2",8,NA
"NSFTV_629","E2","2",9,NA
"NSFTV_629","E2","2",10,NA
"NSFTV_629","E2","2",11,NA
"NSFTV_629","E2","2",12,NA
"NSFTV_629","E2","2",13,NA
"NSFTV_629","E2","2",14,NA
"NSFTV_629","E2","2",15,NA
"NSFTV_629","E2","2",16,NA
"NSFTV_629","E2","2",17,NA
"NSFTV_629","E2","2",18,NA
"NSFTV_629","E2","2",19,NA
"NSFTV_629","E2","2",20,NA
"NSFTV_629","E3","1",1,18748
"NSFTV_629","E3","1",2,23320
"NSFTV_629","E3","1",3,26933
"NSFTV_629","E3","1",4,33014
"NSFTV_629","E3","1",5,40146
"NSFTV_629","E3","1",6,48336
"NSFTV_629","E3","1",7,54435
"NSFTV_629","E3","1",8,70410
"NSFTV_629","E3","1",9,86858
"NSFTV_629","E3","1",10,103883
"NSFTV_629","E3","1",11,127284
"NSFTV_629","E3","1",12,140788
"NSFTV_629","E3","1",13,174320
"NSFTV_629","E3","1",14,201520
"NSFTV_629","E3","1",15,226659
"NSFTV_629","E3","1",16,262950
"NSFTV_629","E3","1",17,302875
